transaction_id,user_id,description,amount_inr,category,date,month,year
TXN648530,U00049,Grocery store,2834.51,Food,2024-12-07,12,2024
TXN344303,U00049,Household items,563.89,Shopping,2024-10-23,10,2024
TXN785592,U00049,Swiggy order,2587.34,Food,2024-09-07,9,2024
TXN148026,U00049,Vegetable market,3179.77,Food,2024-11-12,11,2024
TXN152384,U00049,Metro card recharge,99.56,Transport,2024-11-19,11,2024
TXN975930,U00049,Internet broadband,1623.84,Bills,2024-03-28,3,2024
TXN219726,U00049,Movie tickets,2871.41,Entertainment,2024-02-24,2,2024
TXN166175,U00049,Accessories,2807.15,Shopping,2024-04-22,4,2024
TXN521536,U00049,Auto rickshaw,1213.83,Transport,2024-12-13,12,2024
TXN672401,U00049,Internet broadband,3416.69,Bills,2024-10-21,10,2024
TXN901351,U00049,Bus ticket,2935.67,Transport,2024-04-19,4,2024
TXN226610,U00049,Street food,648.39,Food,2024-02-02,2,2024
TXN830119,U00049,Mobile recharge,2663.55,Bills,2024-03-27,3,2024
TXN710256,U00049,Wifi bill,619.27,Bills,2024-05-04,5,2024
TXN742191,U00049,Restaurant dinner,394.89,Food,2024-11-19,11,2024
TXN184643,U00049,Clothes shopping,103.92,Shopping,2024-09-06,9,2024
TXN841071,U00049,Swiggy order,668.97,Food,2024-02-15,2,2024
TXN827191,U00049,Vitamin supplements,3109.86,Health,2024-08-01,8,2024
TXN384111,U00050,Gym membership,761.25,Health,2024-11-23,11,2024
TXN740195,U00050,Books purchase,1471.51,Entertainment,2024-03-30,3,2024
TXN741780,U00050,Hospital visit,2107.14,Health,2024-09-12,9,2024
TXN684801,U00050,Cafe coffee,1250.09,Food,2024-01-03,1,2024
TXN200331,U00050,Petrol fuel,455.4,Transport,2024-09-28,9,2024
TXN632195,U00050,Amazon Prime,3026.42,Entertainment,2024-10-03,10,2024
TXN318217,U00050,Train ticket,2707.64,Transport,2024-12-03,12,2024
TXN818530,U00050,Electricity bill,718.33,Bills,2024-03-17,3,2024
TXN145209,U00050,Sports gear,658.32,Shopping,2024-12-09,12,2024
TXN363592,U00050,Dominos pizza,1033.47,Food,2024-08-10,8,2024
TXN145421,U00050,Cable TV,2827.78,Bills,2024-08-20,8,2024
TXN265722,U00050,Swiggy order,3240.77,Food,2024-03-31,3,2024
TXN346729,U00050,Vegetable market,1826.42,Food,2024-02-06,2,2024
TXN539422,U00050,Lab test,2094.84,Health,2024-06-15,6,2024
TXN441974,U00050,Bus ticket,843.72,Transport,2024-02-26,2,2024
TXN309668,U00050,Ola cab,868.06,Transport,2024-07-30,7,2024
TXN607938,U00050,Shoes purchase,303.68,Shopping,2024-10-26,10,2024
TXN577092,U00050,Bakery snacks,550.05,Food,2024-11-08,11,2024
TXN854787,U00050,Auto rickshaw,1338.52,Transport,2024-08-22,8,2024
TXN452207,U00050,Bus ticket,3415.67,Transport,2024-04-13,4,2024
TXN394234,U00050,Uber ride,2438.13,Transport,2024-01-31,1,2024
TXN538539,U00050,Ola cab,2988.2,Transport,2024-08-22,8,2024
TXN732958,U00050,Bus ticket,808.49,Transport,2024-05-31,5,2024
TXN679606,U00050,Toll charge,3174.24,Transport,2024-10-22,10,2024
TXN612977,U00050,Ola cab,1470.35,Transport,2024-09-24,9,2024
TXN392731,U00050,Toll charge,1683.54,Transport,2024-08-24,8,2024
TXN359870,U00050,Bakery snacks,2589.82,Food,2024-05-06,5,2024
TXN256206,U00050,Insurance premium,2049.16,Bills,2024-10-29,10,2024
TXN142004,U00050,Netflix subscription,1491.31,Entertainment,2024-01-23,1,2024
TXN513474,U00050,Household items,165.99,Shopping,2024-09-28,9,2024
TXN187127,U00050,Flipkart order,1610.92,Shopping,2024-05-03,5,2024
TXN328596,U00050,Netflix subscription,2441.4,Entertainment,2024-07-27,7,2024
TXN195136,U00050,Bus ticket,1070.48,Transport,2024-11-27,11,2024
TXN837468,U00050,Vegetable market,2358.17,Food,2024-03-23,3,2024
TXN576935,U00050,Accessories,2628.14,Shopping,2024-01-13,1,2024
